"log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","toluene","apin","decane"
-5.56163964118496,237.012080804,23,6,9,1,3,213,10,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
-5.41604558653694,223.069201756,28,7,7,1,2,281,40,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-4.56339436858958,310.02845914,31,8,11,2,1,144,40,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-3.82115087617763,176.032087976,20,6,6,0,2,44,13,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-4.8965581399258,206.006267152,20,6,8,0,3,49,20,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
-4.22540851100187,237.012080804,23,6,9,1,2,215,40,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
-1.09284767360739,311.971338188,25,6,13,2,1,91,39,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0
-1.48390356708701,282.03354452,29,7,10,2,0,53,40,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0
-11.106452620786,254.02739652,27,7,10,0,4,199,8,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0
-0.577347671512142,219.074287136,28,8,6,1,1,57,37,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.04080367123699,150.016437912,16,4,6,0,2,32,27,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-2.44496040063864,250.99134536,22,6,10,1,1,156,40,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0
-5.55399032236232,206.04265266,24,7,7,0,3,151,26,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-3.38687386495271,220.058302724,27,8,7,0,2,85,36,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-2.87409428593776,221.053551692,26,7,7,1,1,138,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-0.573138004737733,294.9811746,25,7,12,1,1,102,40,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,1,0,0
-5.96012991595849,263.064116376,31,9,8,1,1,150,40,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-10.0955040171912,252.084517472,33,9,8,0,3,401,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0
-7.34780727144373,246.99643074,22,7,9,1,3,7,5,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
-6.48152286806713,282.9811746,24,6,12,1,3,398,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0
-7.35388976767625,293.07468106,35,10,9,1,2,235,14,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-4.87406947401066,296.049194584,32,8,10,2,2,141,40,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0
-5.92590238330587,283.017560108,28,7,11,1,3,694,19,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-10.2377933422704,220.021917216,23,7,8,0,3,84,6,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
-3.84189259109769,314.02337376,31,7,12,2,2,193,26,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
-7.1533706806671,328.039023824,34,8,12,2,2,426,40,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
-7.08688756105773,299.012474728,29,7,12,1,3,272,40,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-9.26094996156649,263.064116376,31,9,8,1,2,317,40,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-3.80093697461034,222.99643074,20,5,9,1,3,65,8,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-6.47065145298846,226.068867408,29,7,8,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0
-5.41278117556235,221.017166184,22,6,8,1,2,100,32,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
-6.25297700689907,196.021917216,21,5,8,0,3,206,40,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
0.486213687181718,191.0066015,18,5,7,1,1,26,14,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-10.8540860197109,249.012080804,24,7,9,1,3,285,40,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0
-3.06246813591247,266.98625998,23,6,11,1,2,31,7,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1.52849394309493,237.048466312,27,7,8,1,1,52,22,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-4.24705097903293,253.006995424,24,6,10,1,2,64,40,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
-12.375184898329,315.007389348,30,7,13,1,4,824,5,0,0,1,2,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0
-5.31125960148194,261.08485182,33,10,7,1,2,38,13,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-5.05122641800607,324.080494712,38,10,10,2,1,288,40,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-4.05197243011458,266.111400916,36,9,7,2,1,144,40,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-10.6017374431525,234.001181772,22,7,9,0,3,88,2,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-3.89140720614709,187.995702468,17,6,7,0,2,4,3,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-5.54780107949338,279.059030996,32,9,9,1,2,59,28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
-4.09652141799063,166.011352532,17,4,7,0,3,61,21,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-12.7392118774793,299.012474728,29,7,12,1,4,227,2,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
-8.73156408355274,220.021917216,23,7,8,0,3,377,10,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0
-7.2390560940389,298.97608922,25,6,13,1,3,102,9,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
-9.53250315602767,326.096144776,40,10,10,2,2,381,40,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1
-4.72531860416248,314.02337376,31,7,12,2,2,304,40,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0
-6.51243665990367,311.085245744,38,10,10,1,3,675,40,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-5.11549540675635,253.006995424,24,6,10,1,3,97,9,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-2.28589986272163,266.98625998,23,6,11,1,1,150,40,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
-1.37456352214757,193.022251564,20,5,7,1,1,77,40,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-6.10885612060768,361.971732112,30,6,16,2,2,601,40,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
-12.8173616462051,222.001181772,21,6,9,0,3,309,40,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0
-4.44045012207217,357.976817492,30,7,15,2,2,96,29,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
-5.09130060271824,294.069930028,34,9,9,2,1,76,38,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-5.19739587214474,218.115423676,33,10,5,0,2,296,40,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-3.28236698757859,313.986988252,27,6,13,2,2,220,40,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
-15.9166936028307,287.012474728,28,6,12,1,5,73,2,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0
-1.81697571404831,306.069930028,35,10,9,2,0,47,40,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-7.52974988915632,210.99643074,19,4,9,1,4,242,3,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0
-4.31318404413833,307.976423568,25,7,12,2,1,27,9,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.857626984134641,208.980780676,17,4,9,1,1,50,28,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-4.93679331227342,253.043380932,28,7,9,1,2,347,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-3.95210792502009,357.976817492,30,7,15,2,2,502,40,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0
-8.35445314739582,271.017560108,27,6,11,1,5,112,5,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
-10.18873768522,284.996824664,26,6,12,1,4,842,31,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0
-8.05209707183866,281.001910044,26,7,11,1,2,249,40,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0
-6.34025617248665,222.99643074,20,5,9,1,2,107,23,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
-3.2025728192605,341.981902872,29,7,14,2,1,345,40,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
-3.53380335046262,178.084123548,26,7,5,0,2,95,40,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-3.80308455190563,341.981902872,29,7,14,2,2,432,40,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0
-5.4275304463626,269.001910044,25,6,11,1,3,259,7,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-5.87355643975072,191.990617088,17,5,8,0,3,37,5,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-6.34498887953164,206.079038168,28,8,6,0,2,216,40,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-2.48598644362936,311.971338188,25,6,13,2,1,192,40,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,1,0,0
-9.61178942349429,309.06959568,36,10,10,1,2,643,40,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
-7.47785577658059,249.012080804,24,7,9,1,2,208,40,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0
-14.0036501023815,283.017560108,28,7,11,1,5,602,14,0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
-3.13168919605424,269.001910044,25,6,11,1,2,257,40,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
-7.97050685318202,312.007723696,29,7,12,2,3,453,23,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
-1.68181256436388,221.017166184,22,6,8,1,1,16,15,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
-8.57892544447313,308.085580092,37,10,9,2,1,312,40,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-5.13350021285639,237.121237328,35,9,6,1,2,233,40,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-11.8854630022671,234.110338296,34,10,6,0,3,1005,40,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-9.81477230848676,284.996824664,26,6,12,1,4,327,6,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0
-4.28017838706018,231.00151612,21,7,8,1,1,13,7,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0
-8.50894382296674,206.04265266,24,7,7,0,3,328,27,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
-12.0949421254773,299.048860236,33,8,11,1,3,587,18,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0
-3.73709713679468,190.011352532,19,6,7,0,2,26,8,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-4.21975500917219,250.99134536,22,6,10,1,1,162,40,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-2.758964060592,234.99643074,21,6,9,1,1,49,26,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
-3.93468955613817,324.044109204,34,9,11,2,1,228,40,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
1.84933914769397,191.0066015,18,5,7,1,0,19,19,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
-6.44067781868911,266.98625998,23,6,11,1,2,38,8,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-3.74889686652597,281.001910044,26,7,11,1,1,124,40,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-5.5706887613763,233.017166184,23,7,8,1,2,178,40,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
-7.98719346979902,299.012474728,29,7,12,1,3,316,10,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0
-6.27995501791702,328.002638316,30,7,13,2,2,423,40,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0
-0.793827273421127,311.971338188,25,6,13,2,1,172,35,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
-5.60861557596988,270.069930028,32,7,9,2,2,335,40,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-8.87672621360605,236.016831836,24,7,9,0,4,45,3,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
-12.0582756258268,271.017560108,27,6,11,1,5,771,1,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0
-11.8326888800915,264.084517472,34,10,8,0,3,1142,40,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-2.34944716947682,250.99134536,22,6,10,1,2,134,40,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0
-2.60076734121106,241.006995424,23,5,10,1,3,201,6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
-4.39837805898837,174.016437912,18,6,6,0,2,64,9,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-7.95474649698118,313.986988252,27,6,13,2,4,212,4,0,0,3,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0
-4.09873409995031,341.981902872,29,7,14,2,2,212,40,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0
-10.276281675056,283.017560108,28,7,11,1,3,1114,40,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0
4.77909338636616,149.032422324,17,4,5,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-4.83975870334153,237.048466312,27,7,8,1,2,53,24,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-6.39725080935454,206.079038168,28,8,6,0,2,318,40,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
-13.5735875863093,312.991739284,28,7,13,1,4,185,25,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0
-5.94497843031387,314.059759268,35,8,11,2,2,424,40,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0
-8.32660866386694,281.001910044,26,7,11,1,3,327,18,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
-2.21525337707113,297.992073632,26,6,12,2,1,247,40,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0
-5.22538412821198,207.00151612,19,5,8,1,2,56,21,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0
-6.06660137077866,294.9811746,25,7,12,1,2,110,13,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
-8.34375369775813,312.991739284,28,7,13,1,3,345,40,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
-9.16747904450593,222.03756728,25,7,8,0,3,185,11,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-1.79458423640498,267.022645488,27,7,10,1,2,143,22,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-8.78716121127684,196.058302724,25,6,7,0,4,422,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-7.65772190268717,134.021523292,15,4,5,0,3,32,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
-9.24973722590296,281.07468106,34,9,9,1,2,431,40,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-4.82922364792128,297.06959568,35,9,10,1,2,63,12,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
-7.50222701800858,180.063388104,24,6,6,0,3,471,40,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-3.44490316521032,236.016831836,24,7,9,0,3,278,15,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-5.3036753123199,263.100501884,35,10,7,1,2,93,37,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-5.11390580710263,237.048466312,27,7,8,1,2,147,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-3.36735280596131,150.016437912,16,4,6,0,2,46,11,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-5.81993160355921,270.9811746,23,5,12,1,3,387,22,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
1.87005274943344,297.992073632,26,6,12,2,2,271,15,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.194833738192218,217.131408088,34,10,4,1,0,14,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-2.69712496399429,188.068473484,25,8,5,0,1,80,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-8.72174892526753,236.016831836,24,7,9,0,3,238,40,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0
-7.90912841325136,208.021917216,22,6,8,0,3,209,11,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-11.9258691801063,299.012474728,29,7,12,1,4,292,5,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0
-7.13044930755412,266.98625998,23,6,11,1,3,139,17,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
-6.06830591366415,281.001910044,26,7,11,1,2,103,33,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
-10.796647904767,314.059759268,35,8,11,2,3,625,40,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-7.59378674733329,326.059759268,36,9,11,2,2,450,40,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-8.37516487896887,210.001181772,20,5,9,0,4,547,20,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0
-3.26237372831639,265.006995424,25,7,10,1,2,82,15,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
-2.58227461686294,150.016437912,16,4,6,0,2,95,23,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
-14.0283018192262,315.007389348,30,7,13,1,5,562,18,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
-6.8462183052212,235.069201756,29,8,7,1,2,353,40,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.539542526870952,295.976423568,24,6,12,2,0,13,13,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0
-7.12774781806855,188.032087976,21,7,6,0,2,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
-12.4128630234565,296.012809076,28,7,11,2,3,253,1,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
-3.43954921186419,253.043380932,28,7,9,1,2,172,9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-11.7265683611454,299.012474728,29,7,12,1,5,475,40,0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0
-6.74823504887648,296.049194584,32,8,10,2,1,120,22,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1
-9.07564311178165,281.001910044,26,7,11,1,3,261,2,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-0.969709870733653,327.966252808,26,6,14,2,1,269,40,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-5.56031174238206,283.017560108,28,7,11,1,3,248,27,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
-10.4452537710589,312.007723696,29,7,12,2,3,317,40,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0
-5.08859744147547,265.006995424,25,7,10,1,3,151,13,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
-8.25235692315563,248.089602852,33,10,7,0,2,412,40,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-6.75516295604565,235.032816248,25,7,8,1,2,299,40,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0
3.57497812495277,134.980386752,10,2,6,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
-4.92897094968045,188.032087976,21,7,6,0,2,55,2,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.84147402047046,282.9811746,24,6,12,1,3,256,8,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
-2.1299160612976,327.966252808,26,6,14,2,1,197,40,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-5.50968778668459,296.049194584,32,8,10,2,1,378,40,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-9.87131689342113,212.016831836,22,5,9,0,4,576,40,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0
0.101258226253455,202.011352532,20,7,7,0,1,3,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-4.55554872810089,253.006995424,24,6,10,1,2,107,32,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
-7.78989646088787,312.991739284,28,7,13,1,3,387,14,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0
-3.45305555505353,262.99134536,23,7,10,1,1,16,9,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-8.53352296939106,253.116151948,36,9,7,1,3,614,40,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-2.95430221124119,294.9811746,25,7,12,1,1,68,27,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0
-8.78846396605795,282.9811746,24,6,12,1,3,156,12,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
-8.60082311366908,192.027002596,21,6,7,0,3,133,17,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0
-2.5966009350844,327.966252808,26,6,14,2,1,221,40,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0
-6.54400584647867,284.996824664,26,6,12,1,3,311,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
-5.04743663969419,327.966252808,26,6,14,2,2,82,19,0,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0
2.15239174786808,223.032816248,24,6,8,1,2,40,15,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-7.17539450750664,312.991739284,28,7,13,1,3,339,9,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0
-8.01473379397857,192.027002596,21,6,7,0,3,164,22,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-5.2815516987493,312.044109204,33,8,11,2,2,69,22,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0
-2.83266366080981,341.981902872,29,7,14,2,2,408,13,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0
-3.17269113311553,298.02845914,30,7,11,2,2,214,9,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-7.64680945661207,370.049588508,39,10,13,2,2,402,40,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0
-9.39235036569759,267.022645488,27,7,10,1,3,221,1,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
-1.40555933369186,295.976423568,24,6,12,2,1,81,40,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
-0.267665311852021,266.98625998,23,6,11,1,1,56,39,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-2.89407155183654,236.016831836,24,7,9,0,3,114,7,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-10.9889949112147,224.016831836,23,6,9,0,4,336,9,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0
-4.91615235010229,279.059030996,32,9,9,1,1,176,40,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-5.22261072688036,268.054279964,30,7,9,2,2,374,40,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-8.76822421604422,283.017560108,28,7,11,1,4,602,1,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-7.99030706437201,297.992073632,26,6,12,2,3,246,23,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0
-0.228742881211909,239.064116376,29,7,8,1,2,61,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-3.40591951598272,222.001181772,21,6,9,0,2,24,4,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-10.1596291057664,210.001181772,20,5,9,0,4,174,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
-1.60875853755692,162.016437912,17,5,6,0,1,29,19,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-9.68537641296452,343.997552936,31,7,14,2,3,331,9,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,1,0,0
-5.59521585658827,326.059759268,36,9,11,2,1,134,40,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-6.84806086111336,267.022645488,27,7,10,1,3,338,13,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
-5.72150811236625,293.997159012,26,7,11,2,2,21,13,0,0,2,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0
-9.26197332711775,238.068867408,30,8,8,0,3,471,40,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0
-2.33286829806335,281.997159012,25,6,11,2,1,42,26,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
