ID,log_pSat_Pa,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,NumOfConf_transformed
212,-7.529756314663028,219.985531708,19,6,9,0,2,21.0,toluene,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,10.224716443812374
213,-8.115434054652924,338.05975926799994,37,10,11,2,1,40.0,decane,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,16.312235699231852
214,-3.6926671706936935,264.97060991600006,21,6,11,1,2,9.0,toluene,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,5.259522836503872
215,-2.0997195798266057,262.99134536,23,7,10,1,1,40.0,toluene,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0,0,13.174111504210506
216,-4.2492179114478175,224.975695296,18,4,10,1,3,3.0,toluene,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,7.3467372504393
218,-6.255832148734297,265.006995424,25,7,10,1,2,17.0,,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,6.589164624224784
220,-5.81710995463693,267.022645488,27,7,10,1,3,6.0,toluene,0,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,13.196445394793471
222,-8.903193661070736,293.997159012,26,7,11,2,2,40.0,toluene,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,12.162635467947549
224,-10.873081214796004,283.017560108,28,7,11,1,4,1.0,toluene,0,0,3,1,0,0,0,0,0,1,0,0,1,0,1,0,11.24031466276937
225,-3.2634689315492684,282.069930028,33,8,9,2,1,40.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,10.116308241054464
226,-5.863190515014608,281.00191004400006,26,7,11,1,2,40.0,toluene,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,17.429688004909227
228,-2.17949384428986,296.012809076,28,7,11,2,2,24.0,toluene,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,13.151705194106787
230,-5.6432417385508105,246.99643074,22,7,9,1,1,17.0,toluene,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,6.024363271072136
231,-9.39468378996607,240.01174645600005,24,6,10,0,5,9.0,toluene,0,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,12.687437002661806
232,-5.122529303549993,175.99570246800002,16,5,7,0,2,7.0,toluene,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,4.925923816077191
233,-4.842174242964616,178.01135253200002,18,5,7,0,3,10.0,toluene,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,8.04888125868364
234,-9.489484296268303,235.069201756,29,8,7,1,2,40.0,decane,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,18.137414450010723
235,-5.073584752141158,235.032816248,25,7,8,1,2,40.0,apin,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,13.174111504210506
236,-4.394082482168736,306.069930028,35,10,9,2,1,4.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,3.2932413839993937
237,-4.8707223400058535,269.001910044,25,6,11,1,3,7.0,toluene,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,14.930642419046158
238,-2.914067678665209,215.990617088,19,7,8,0,1,12.0,toluene,1,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,5.364151627067775
239,-2.288616062372665,222.073952788,29,8,7,0,3,12.0,apin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9.620569032270895
240,-5.0003110326712745,209.053551692,25,6,7,1,2,40.0,decane,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,14.095378633069831
241,-4.865021406885746,266.98625998,23,6,11,1,2,28.0,toluene,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,10.672128087862156
242,-4.992884961933963,250.99134536000005,22,6,10,1,2,3.0,toluene,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,6.589164624224784
244,-6.543495888415925,370.0495885079999,39,10,13,2,2,40.0,apin,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,20.28046203907267
245,-5.561639641184959,237.012080804,23,6,9,1,3,10.0,toluene,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,13.061344246687046
246,-5.416045586536941,223.069201756,28,7,7,1,2,40.0,decane,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,14.45951188525112
247,-4.563394368589578,310.02845914,31,8,11,2,1,40.0,decane,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,11.270363808542227
248,-3.8211508761776343,176.032087976,20,6,6,0,2,13.0,toluene,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,6.950051600995379
249,-4.896558139925797,206.006267152,20,6,8,0,3,20.0,toluene,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,7.2830482704425625
250,-4.225408511001873,237.012080804,23,6,9,1,2,40.0,toluene,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,13.10667302743483
252,-1.092847673607393,311.971338188,25,6,13,2,1,39.0,toluene,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,0,9.417259006237643
253,-1.4839035670870149,282.03354452,29,7,10,2,0,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,7.532564972249371
254,-11.106452620786044,254.02739652,27,7,10,0,4,8.0,toluene,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,12.73532117239156
255,-0.5773476715121424,219.074287136,28,8,6,1,1,37.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,7.769123139328834
256,-1.0408036712369912,150.016437912,16,4,6,0,2,27.0,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,6.024363271072136
259,-2.444960400638638,250.99134536000005,22,6,10,1,1,40.0,toluene,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,11.619965807430244
260,-5.553990322362317,206.04265266,24,7,7,0,3,26.0,apin,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,11.476688691866071
261,-3.3868738649527117,220.058302724,27,8,7,0,2,36.0,apin,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,9.162599240810792
263,-2.8740942859377627,221.053551692,26,7,7,1,1,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,11.08780259585605
264,-0.5731380047377334,294.9811746,25,7,12,1,1,40.0,toluene,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,9.854904953117114
266,-7.308677142226571,249.996096392,23,7,10,0,3,16.0,,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,10.605503927547089
267,-5.960129915958485,263.064116376,31,9,8,1,1,40.0,apin,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,11.447632803398582
268,-10.09550401719116,252.084517472,33,9,8,0,3,2.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,16.429465422176243
269,-7.34780727144373,246.99643074,22,7,9,1,3,5.0,toluene,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,2.626519816257538
270,-6.481522868067126,282.9811746,24,6,12,1,3,40.0,toluene,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,16.385699371800598
271,-7.353889767676247,293.07468106,35,10,9,1,2,14.0,apin,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,13.544377910855115
272,-4.87406947401066,296.049194584,32,8,10,2,2,40.0,apin,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,11.17976857894471
273,-5.9259023833058695,283.017560108,28,7,11,1,3,19.0,toluene,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,19.902554396560017
275,-10.23779334227043,220.021917216,23,7,8,0,3,6.0,toluene,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,9.118932567625254
276,-3.841892591097694,314.02337376,31,7,12,2,2,26.0,apin,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,12.590629650433893
277,-7.153370680667099,328.039023824,34,8,12,2,2,40.0,apin,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,16.785488062201317
278,-7.086887561057727,299.01247472800003,29,7,12,1,3,40.0,toluene,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,14.28926764769726
279,-9.26094996156649,263.064116376,31,9,8,1,2,40.0,apin,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,15.104345155290035
280,-3.8009369746103423,222.99643074,20,5,9,1,3,8.0,toluene,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,8.209164022072711
281,-6.470651452988456,226.068867408,29,7,8,0,4,1.0,apin,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.0
282,-5.412781175562351,221.017166184,22,6,8,1,2,32.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,9.777900479262243
283,-6.252977006899067,196.021917216,21,5,8,0,3,40.0,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,12.900287742080035
284,0.486213687181718,191.0066015,18,5,7,1,1,14.0,toluene,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,5.465867066931853
285,-10.85408601971093,249.012080804,24,7,9,1,3,40.0,toluene,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,14.533942117661145
287,-3.062468135912473,266.98625998000006,23,6,11,1,2,7.0,toluene,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,5.936741982078887
288,1.528493943094932,237.048466312,27,7,8,1,1,22.0,apin,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.471466711949554
289,-4.247050979032931,253.006995424,24,6,10,1,2,40.0,toluene,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,8.156327642512549
290,-12.375184898328996,315.007389348,30,7,13,1,4,5.0,toluene,0,0,1,2,0,0,0,1,1,0,0,0,0,3,0,0,21.110070079124498
291,-5.311259601481945,261.08485182000004,33,10,7,1,2,13.0,apin,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,6.51311495549529
292,-5.051226418006068,324.080494712,38,10,10,2,1,40.0,decane,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,14.589282393487588
293,-4.051972430114583,266.11140091600004,36,9,7,2,1,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,11.270363808542227
294,-10.601737443152476,234.001181772,22,7,9,0,3,2.0,toluene,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,9.291461178502173
295,-3.891407206147092,187.995702468,17,6,7,0,2,3.0,toluene,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1.7117675074574723
296,-5.547801079493376,279.05903099600005,32,9,9,1,2,28.0,apin,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7.8830275525694775
297,-4.096521417990627,166.011352532,17,4,7,0,3,21.0,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,7.994238646909004
298,-12.739211877479349,299.012474728,29,7,12,1,4,2.0,toluene,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0,13.3725755716462
299,-8.731564083552744,220.021917216,23,7,8,0,3,10.0,toluene,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,16.072626313163422
300,-7.239056094038902,298.97608922,25,6,13,1,3,9.0,toluene,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,9.854904953117114
301,-9.532503156027667,326.096144776,40,10,10,2,2,40.0,decane,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,16.133191467380016
302,-4.725318604162478,314.0233737599999,31,7,12,2,2,40.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,14.877754016372203
303,-6.512436659903674,311.085245744,38,10,10,1,3,40.0,apin,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,19.712995535002683
304,-5.115495406756348,253.006995424,24,6,10,1,3,9.0,toluene,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,9.660329286131635
305,-2.2858998627216325,266.98625998,23,6,11,1,1,40.0,toluene,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,11.447632803398582
306,-1.3745635221475712,193.022251564,20,5,7,1,1,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,8.802505717482076
307,-6.108856120607676,361.9717321119999,30,6,16,2,2,40.0,toluene,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,18.936639234445167
308,-12.817361646205123,222.001181772,21,6,9,0,3,40.0,toluene,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,14.965699040102296
309,-4.440450122072174,357.97681749199995,30,7,15,2,2,29.0,toluene,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,9.620569032270895
312,-5.09130060271824,294.069930028,34,9,9,2,1,38.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,8.75566373634247
313,-5.197395872144738,218.115423676,33,10,5,0,2,40.0,decane,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,14.734893963692649
314,-3.282366987578593,313.98698825199995,27,6,13,2,2,40.0,toluene,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,13.218707429009324
315,-15.916693602830737,287.012474728,28,6,12,1,5,2.0,toluene,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,8.612475372006292
316,-1.8169757140483132,306.069930028,35,10,9,2,0,40.0,decane,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,7.152865155760011
318,-7.529749889156324,210.99643074,19,4,9,1,4,3.0,toluene,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,13.691350613134823
319,-4.31318404413833,307.976423568,25,7,12,2,1,9.0,toluene,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5.564857809925044
320,-0.8576269841346406,208.980780676,17,4,9,1,1,28.0,toluene,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,7.3467372504393
321,-4.936793312273416,253.043380932,28,7,9,1,2,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,15.603275955890693
322,-3.952107925020089,357.97681749199995,30,7,15,2,2,40.0,toluene,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,17.78443114266706
324,-8.354453147395823,271.017560108,27,6,11,1,5,5.0,toluene,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0,10.224716443812374
325,-10.188737685219984,284.996824664,26,6,12,1,4,31.0,toluene,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,21.266412612731703
326,-8.052097071838661,281.001910044,26,7,11,1,2,40.0,toluene,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,13.835352896295955
328,-6.3402561724866535,222.99643074,20,5,9,1,2,23.0,toluene,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,10.042860866548796
329,-3.202572819260504,341.9819028719999,29,7,14,2,1,40.0,toluene,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,15.570982668218756
331,-3.533803350462624,178.084123548,26,7,5,0,2,40.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9.58051539981409
332,-3.803084551905628,341.9819028719999,29,7,14,2,2,40.0,toluene,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,16.868728535465955
333,-5.427530446362597,269.001910044,25,6,11,1,3,7.0,toluene,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,14.03619513102725
335,-5.873556439750719,191.990617088,17,5,8,0,3,5.0,toluene,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,6.435639469651219
336,-6.34498887953164,206.079038168,28,8,6,0,2,40.0,apin,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,13.129225894295304
337,-2.4859864436293577,311.97133818799995,25,6,13,2,1,40.0,toluene,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,12.56620689657453
338,-9.611789423494294,309.06959568,36,10,10,1,2,40.0,decane,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,19.38504279120071
339,-7.477855776580591,249.012080804,24,7,9,1,2,40.0,toluene,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,12.946693024643377
340,-14.00365010238146,283.017560108,28,7,11,1,5,14.0,toluene,0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,18.947568532513795
341,-3.131689196054244,269.001910044,25,6,11,1,2,40.0,toluene,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,13.996470171792097
342,-7.970506853182018,312.007723696,29,7,12,2,3,23.0,toluene,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0,17.15379820961634
344,-1.6818125643638826,221.017166184,22,6,8,1,1,15.0,toluene,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4.285770871250217
345,-8.578925444473134,308.085580092,37,10,9,2,1,40.0,decane,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,15.017984949584088
347,-5.133500212856389,237.121237328,35,9,6,1,2,40.0,decane,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.501819080615798
348,-11.885463002267086,234.110338296,34,10,6,0,3,40.0,decane,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,22.584825841378734
349,-9.814772308486758,284.996824664,26,6,12,1,4,6.0,toluene,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,15.274222631595887
351,-4.280178387060176,231.00151612,21,7,8,1,1,7.0,toluene,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,3.830323646683488
353,-8.508943822966742,206.04265266,24,7,7,0,3,27.0,apin,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,15.291007734009138
354,-12.09494212547729,299.048860236,33,8,11,1,3,18.0,apin,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,18.782263855480295
355,-3.737097136794684,190.011352532,19,6,7,0,2,8.0,toluene,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,5.465867066931853
356,-4.2197550091721885,250.99134536000005,22,6,10,1,1,40.0,toluene,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,11.787682450391618
358,-2.758964060591996,234.99643074,21,6,9,1,1,26.0,toluene,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,7.2830482704425625
359,-3.934689556138165,324.044109204,34,9,11,2,1,40.0,apin,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,13.3942822223533
360,1.849339147693975,191.0066015,18,5,7,1,0,19.0,toluene,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,4.684342242949148
361,-6.4406778186891085,266.98625998000006,23,6,11,1,2,8.0,toluene,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,6.51311495549529
362,-3.748896866525974,281.00191004400006,26,7,11,1,1,40.0,toluene,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,10.638910805403448
363,-5.570688761376296,233.017166184,23,7,8,1,2,40.0,toluene,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,12.21446248149558
364,-7.987193469799023,299.012474728,29,7,12,1,3,10.0,toluene,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,15.087150422256661
365,-6.2799550179170165,328.00263831599995,30,7,13,2,2,40.0,toluene,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,16.74355724170393
366,-0.7938272734211271,311.97133818799995,25,6,13,2,1,35.0,toluene,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,12.05772125889301
367,-5.608615575969882,270.06993002800004,32,7,9,2,2,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,15.407503661194667
368,-8.876726213606053,236.016831836,24,7,9,0,4,3.0,toluene,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,7.018711524769477
369,-12.058275625826798,271.01756010800005,27,6,11,1,5,1.0,toluene,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,0,20.63526527185734
370,-11.832688880091537,264.084517472,34,10,8,0,3,40.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,23.5805259654385
371,-2.349447169476822,250.99134536000005,22,6,10,1,2,40.0,toluene,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,10.962960015238673
372,-2.6007673412110592,241.006995424,23,5,10,1,3,6.0,toluene,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,12.782866901887711
374,-4.398378058988367,174.016437912,18,6,6,0,2,9.0,toluene,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,8.156327642512549
375,-7.9547464969811825,313.98698825199995,27,6,13,2,4,4.0,toluene,0,0,3,2,0,0,0,0,0,2,0,0,1,1,0,0,13.038567141220817
376,-4.098734099950306,341.9819028719999,29,7,14,2,2,40.0,toluene,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,13.038567141220817
377,-10.276281675056032,283.017560108,28,7,11,1,3,40.0,apin,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,23.38416924294545
378,4.779093386366159,149.032422324,17,4,5,1,0,3.0,decane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2969812663080078
379,-4.839758703341529,237.048466312,27,7,8,1,2,24.0,apin,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,7.532564972249371
380,-6.397250809354536,206.079038168,28,8,6,0,2,40.0,decane,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,15.121501650221141
381,-13.573587586309298,312.991739284,28,7,13,1,4,25.0,toluene,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,12.392683513218321
382,-5.944978430313866,314.059759268,35,8,11,2,2,40.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,16.75755743433044
383,-8.326608663866944,281.00191004400006,26,7,11,1,3,18.0,toluene,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,15.274222631595887
385,-2.215253377071132,297.992073632,26,6,12,2,1,40.0,toluene,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,13.794504061920708
386,-5.225384128211978,207.00151612,19,5,8,1,2,21.0,toluene,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,7.711110525383441
387,-6.0666013707786615,294.98117460000003,25,7,12,1,2,13.0,toluene,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,10.152675704299575
389,-8.343753697758128,312.99173928399995,28,7,13,1,3,40.0,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,15.570982668218756
390,-9.167479044505926,222.03756728,25,7,8,0,3,11.0,toluene,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,12.392683513218321
392,-1.7945842364049789,267.022645488,27,7,10,1,2,22.0,apin,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11.24031466276937
393,-8.78716121127684,196.058302724,25,6,7,0,4,1.0,apin,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,16.729533671523974
394,-7.657721902687174,134.021523292,15,4,5,0,3,5.0,toluene,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6.024363271072136
395,-9.24973722590296,281.07468106000005,34,9,9,1,2,40.0,apin,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,16.854912029947275
396,-4.829223647921284,297.06959568,35,9,10,1,2,12.0,apin,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,8.102905372585955
397,-7.502227018008583,180.063388104,24,6,6,0,3,40.0,apin,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,17.39081041033851
398,-3.444903165210316,236.016831836,24,7,9,0,3,15.0,toluene,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,14.403197021768015
400,-5.303675312319903,263.10050188400004,35,10,7,1,2,37.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,9.49950669650436
401,-5.113905807102628,237.048466312,27,7,8,1,2,8.0,decane,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,11.359636646647367
402,-3.3673528059613065,150.016437912,16,4,6,0,2,11.0,toluene,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,7.086302934481711
403,-5.819931603559206,270.98117460000003,23,5,12,1,3,22.0,toluene,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,16.2232033647889
404,1.87005274943344,297.992073632,26,6,12,2,2,15.0,toluene,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,14.27010743617861
405,-0.1948337381922175,217.131408088,34,10,4,1,0,14.0,decane,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.989691928391903
407,-2.6971249639942894,188.068473484,25,8,5,0,1,40.0,decane,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,8.940504278162146
408,-8.721748925267532,236.016831836,24,7,9,0,3,40.0,toluene,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,13.607739444246764
409,-7.909128413251363,208.021917216,22,6,8,0,3,11.0,toluene,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,12.969777653995655
410,-11.925869180106254,299.012474728,29,7,12,1,4,5.0,toluene,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,14.662440120149963
411,-7.130449307554117,266.98625998,23,6,11,1,3,17.0,toluene,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,11.118613330286768
414,-6.068305913664149,281.001910044,26,7,11,1,2,33.0,toluene,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,9.893008115542031
415,-10.796647904767,314.059759268,35,8,11,2,3,40.0,decane,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,19.195479762355255
416,-7.59378674733329,326.05975926799994,36,9,11,2,2,40.0,apin,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,17.113653014697814
417,-8.375164878968874,210.001181772,20,5,9,0,4,20.0,toluene,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,18.32636907145417
418,-3.2623737283163927,265.006995424,25,7,10,1,2,15.0,toluene,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,9.03048633220131
419,-2.582274616862936,150.016437912,16,4,6,0,2,23.0,toluene,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,9.58051539981409
420,-14.028301819226163,315.007389348,30,7,13,1,5,18.0,toluene,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0,18.50000354669607
421,-6.846218305221204,235.069201756,29,8,7,1,2,40.0,apin,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,15.699374363730275
422,0.5395425268709524,295.976423568,24,6,12,2,0,13.0,toluene,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,3.830323646683488
423,-7.12774781806855,188.032087976,21,7,6,0,2,1.0,toluene,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.626519816257538
424,-12.412863023456492,296.012809076,28,7,11,2,3,1.0,toluene,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,13.916360986842122
425,-3.439549211864186,253.043380932,28,7,9,1,2,9.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,12.05772125889301
426,-11.726568361145418,299.01247472800003,29,7,12,1,5,40.0,toluene,0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,0,17.44260860678499
427,-6.748235048876476,296.049194584,32,8,10,2,1,22.0,decane,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,10.504119057709149
428,-9.075643111781648,281.00191004400006,26,7,11,1,3,2.0,toluene,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,14.075704187006593
